window_id,source_pcap,packet_count,pps,byte_count,avg_packet_size,std_packet_size,tcp_ratio,udp_ratio,http_ratio,syn_ratio,ack_ratio,syn_ack_ratio,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,src_ip_entropy,dst_ip_entropy,src_port_entropy,dst_port_entropy,mean_interarrival_ms,std_interarrival_ms,interarrival_cv,flow_count,flow_entropy,small_packet_ratio,large_packet_ratio,label,binary_label,normal_ratio,http_flood_ratio,syn_flood_ratio,udp_reflection_ratio,attack_ratio,dominant_attack,severity
14140,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3383,80.5476,66.4617,0.952381,0.047619,0.952381,0.261905,0.809524,0.323529,11,9,11,9,2.672784,2.386635,2.672784,2.386635,1.21922,0.234645,0.192455,16,3.784942,0.714286,0.0,mixed_attack,abnormal,0.857143,0.047619,0.047619,0.047619,0.142857,mixed_attack,low
14141,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3303,78.6429,62.8236,1.0,0.0,1.0,0.261905,0.857143,0.305556,8,7,9,8,2.294935,2.160957,2.45914,2.246901,1.190831,0.275474,0.231329,15,3.707677,0.714286,0.0,normal,normal,0.928571,0.047619,0.02381,0.0,0.071429,none,none
14142,scenario_normal_edge_noise_seed3615.pcap,40,800.0,3030,75.75,63.3446,1.0,0.0,1.0,0.275,0.85,0.323529,8,6,9,7,2.270723,2.069677,2.360964,2.242092,1.253409,0.31554,0.251745,14,3.603056,0.75,0.0,normal,normal,0.95,0.025,0.025,0.0,0.05,none,none
14143,scenario_normal_edge_noise_seed3615.pcap,41,820.0,3457,84.3171,72.1277,0.97561,0.02439,0.97561,0.219512,0.853659,0.257143,8,8,8,8,2.352834,2.352834,2.352834,2.352834,1.235849,0.260234,0.210571,13,3.564631,0.707317,0.0,normal,normal,0.926829,0.02439,0.02439,0.02439,0.073171,none,none
14144,scenario_normal_edge_noise_seed3615.pcap,42,840.0,4133,98.4048,137.5673,0.97619,0.02381,0.97619,0.261905,0.833333,0.314286,9,8,9,8,2.45914,2.321042,2.45914,2.321042,1.192703,0.257188,0.215635,14,3.642085,0.714286,0.02381,normal,normal,0.904762,0.047619,0.02381,0.02381,0.095238,none,none
14145,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3536,84.1905,79.8988,0.97619,0.02381,0.97619,0.261905,0.833333,0.314286,10,8,10,8,2.59552,2.246901,2.59552,2.246901,1.199338,0.190643,0.158957,15,3.707677,0.738095,0.0,normal,normal,0.928571,0.02381,0.02381,0.02381,0.071429,none,none
14146,scenario_normal_edge_noise_seed3615.pcap,43,860.0,3242,75.3953,66.6177,1.0,0.0,1.0,0.325581,0.790698,0.411765,11,7,11,7,2.694509,2.076518,2.694509,2.076518,1.173882,0.281674,0.239951,16,3.780802,0.767442,0.0,normal,normal,0.906977,0.0,0.093023,0.0,0.093023,none,none
14147,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3468,82.5714,74.6669,0.952381,0.047619,0.952381,0.261905,0.785714,0.333333,10,8,11,9,2.381875,2.268664,2.572352,2.45914,1.214807,0.257166,0.211693,16,3.755296,0.738095,0.0,mixed_attack,abnormal,0.880952,0.02381,0.047619,0.047619,0.119048,mixed_attack,low
14148,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3503,83.4048,75.8897,0.952381,0.047619,0.952381,0.238095,0.833333,0.285714,9,8,9,8,2.45914,2.381875,2.45914,2.381875,1.208073,0.258572,0.214037,13,3.56482,0.738095,0.0,normal,normal,0.952381,0.0,0.0,0.047619,0.047619,none,none
14149,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3319,79.0238,72.4196,1.0,0.0,1.0,0.285714,0.833333,0.342857,7,5,9,6,2.208992,1.913568,2.45914,2.104044,1.199757,0.246765,0.205679,13,3.56482,0.761905,0.0,normal,normal,0.952381,0.0,0.047619,0.0,0.047619,none,none
14150,scenario_normal_edge_noise_seed3615.pcap,42,840.0,4044,96.2857,117.4124,0.952381,0.047619,0.952381,0.285714,0.785714,0.363636,12,8,12,8,2.807355,2.246901,2.807355,2.246901,1.215929,0.310625,0.255463,16,3.784942,0.738095,0.02381,mixed_attack,abnormal,0.857143,0.02381,0.071429,0.047619,0.142857,mixed_attack,low
14151,scenario_normal_edge_noise_seed3615.pcap,44,880.0,3798,86.3182,79.2596,0.954545,0.045455,0.954545,0.272727,0.795455,0.342857,10,9,11,10,2.50284,2.374951,2.65958,2.456989,1.147647,0.226497,0.197358,17,3.851366,0.727273,0.0,mixed_attack,abnormal,0.886364,0.022727,0.045455,0.045455,0.113636,mixed_attack,low
14152,scenario_normal_edge_noise_seed3615.pcap,44,880.0,3596,81.7273,77.5208,1.0,0.0,1.0,0.272727,0.840909,0.324324,9,7,9,7,2.394377,2.286312,2.394377,2.286312,1.135444,0.260536,0.229457,14,3.680689,0.75,0.0,normal,normal,0.954545,0.0,0.045455,0.0,0.045455,none,none
14153,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3270,77.8571,71.7219,0.97619,0.02381,0.97619,0.285714,0.809524,0.352941,11,8,11,8,2.73009,2.153224,2.73009,2.153224,1.198612,0.293859,0.245166,16,3.755296,0.761905,0.0,normal,normal,0.904762,0.02381,0.047619,0.02381,0.095238,none,none
14154,scenario_normal_edge_noise_seed3615.pcap,41,820.0,3204,78.1463,67.258,0.97561,0.02439,0.97561,0.268293,0.804878,0.333333,9,7,10,8,2.380767,2.184624,2.468807,2.352834,1.239973,0.216244,0.174394,15,3.680604,0.731707,0.0,normal,normal,0.902439,0.02439,0.04878,0.02439,0.097561,none,none
14155,scenario_normal_edge_noise_seed3615.pcap,44,880.0,3292,74.8182,61.9605,0.954545,0.045455,0.954545,0.272727,0.818182,0.333333,10,9,10,9,2.52776,2.454007,2.52776,2.454007,1.155254,0.248882,0.215435,15,3.715002,0.75,0.0,normal,normal,0.931818,0.0,0.022727,0.045455,0.068182,none,none
14156,scenario_normal_edge_noise_seed3615.pcap,41,820.0,4296,104.7805,145.2966,0.926829,0.073171,0.926829,0.195122,0.829268,0.235294,11,10,11,9,2.709542,2.499175,2.709542,2.450395,1.2402,0.277947,0.224115,16,3.790121,0.682927,0.02439,mixed_attack,abnormal,0.853659,0.073171,0.0,0.073171,0.146341,mixed_attack,low
14157,scenario_normal_edge_noise_seed3615.pcap,47,940.0,3430,72.9787,57.1647,1.0,0.0,1.0,0.297872,0.808511,0.368421,11,8,11,8,2.616131,2.259881,2.616131,2.259881,1.071044,0.228238,0.213098,17,3.878953,0.744681,0.0,syn_flood,abnormal,0.893617,0.021277,0.085106,0.0,0.106383,syn_flood,low
14158,scenario_normal_edge_noise_seed3615.pcap,46,920.0,3916,85.1304,71.3996,0.934783,0.065217,0.934783,0.23913,0.804348,0.297297,11,11,10,11,2.648808,2.591771,2.60533,2.591771,1.103067,0.22578,0.204684,17,3.854977,0.695652,0.0,mixed_attack,abnormal,0.869565,0.043478,0.021739,0.065217,0.130435,mixed_attack,low
14159,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3092,73.619,60.5719,1.0,0.0,1.0,0.261905,0.857143,0.305556,7,7,7,7,2.243778,2.243778,2.243778,2.243778,1.213097,0.335013,0.276163,12,3.487556,0.761905,0.0,normal,normal,0.97619,0.0,0.02381,0.0,0.02381,none,none
14160,scenario_normal_edge_noise_seed3615.pcap,43,860.0,4021,93.5116,141.5958,0.976744,0.023256,0.976744,0.255814,0.837209,0.305556,7,5,9,7,2.11374,1.84237,2.485833,2.214463,1.152141,0.239403,0.20779,13,3.5658,0.744186,0.023256,normal,normal,0.930233,0.023256,0.023256,0.023256,0.069767,none,none
14161,scenario_normal_edge_noise_seed3615.pcap,46,920.0,3528,76.6957,67.0113,0.956522,0.043478,0.956522,0.304348,0.782609,0.388889,11,9,11,9,2.648808,2.392216,2.648808,2.392216,1.102045,0.233294,0.211692,16,3.784432,0.76087,0.0,normal,normal,0.913043,0.0,0.043478,0.043478,0.086957,none,none
14162,scenario_normal_edge_noise_seed3615.pcap,46,920.0,4135,89.8913,82.6457,0.956522,0.043478,0.956522,0.217391,0.847826,0.25641,9,9,10,10,2.442074,2.288849,2.615987,2.462762,1.075135,0.246319,0.229105,16,3.822156,0.695652,0.0,normal,normal,0.913043,0.043478,0.0,0.043478,0.086957,none,none
14163,scenario_normal_edge_noise_seed3615.pcap,44,880.0,3517,79.9318,70.7956,0.954545,0.045455,0.954545,0.272727,0.795455,0.342857,10,8,11,9,2.477762,2.212559,2.65958,2.394377,1.141559,0.223212,0.195532,16,3.788755,0.75,0.0,normal,normal,0.909091,0.0,0.045455,0.045455,0.090909,none,none
14164,scenario_normal_edge_noise_seed3615.pcap,47,940.0,3954,84.1277,67.0099,1.0,0.0,1.0,0.234043,0.87234,0.268293,9,9,10,10,2.2611,2.346146,2.431313,2.516359,1.057283,0.201328,0.190421,18,3.947998,0.680851,0.0,http_flood,abnormal,0.87234,0.106383,0.021277,0.0,0.12766,http_flood,low
14165,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3457,82.3095,74.1663,0.97619,0.02381,0.97619,0.261905,0.833333,0.314286,7,6,9,8,2.047262,1.976652,2.45914,2.339016,1.198635,0.27568,0.229995,14,3.660058,0.738095,0.0,normal,normal,0.952381,0.0,0.02381,0.02381,0.047619,none,none
14166,scenario_normal_edge_noise_seed3615.pcap,44,880.0,3626,82.4091,71.2796,0.977273,0.022727,0.977273,0.25,0.840909,0.297297,9,7,10,8,2.371019,2.192182,2.52776,2.348923,1.153929,0.242864,0.210467,15,3.7433,0.727273,0.0,normal,normal,0.931818,0.022727,0.022727,0.022727,0.068182,none,none
14167,scenario_normal_edge_noise_seed3615.pcap,47,940.0,3732,79.4043,74.149,0.978723,0.021277,0.978723,0.297872,0.808511,0.368421,11,9,11,9,2.616131,2.362268,2.616131,2.362268,1.086655,0.251999,0.231904,17,3.852461,0.765957,0.0,normal,normal,0.93617,0.0,0.042553,0.021277,0.06383,none,none
14168,scenario_normal_edge_noise_seed3615.pcap,46,920.0,3658,79.5217,69.5156,0.978261,0.021739,0.978261,0.23913,0.847826,0.282051,9,9,9,9,2.488404,2.419283,2.488404,2.419283,1.103041,0.233834,0.21199,15,3.778678,0.73913,0.0,normal,normal,0.934783,0.021739,0.021739,0.021739,0.065217,none,none
14169,scenario_normal_edge_noise_seed3615.pcap,44,880.0,3773,85.75,80.5366,1.0,0.0,1.0,0.272727,0.840909,0.324324,10,8,10,8,2.52776,2.276661,2.52776,2.276661,1.156746,0.284057,0.245566,16,3.805911,0.727273,0.0,normal,normal,0.909091,0.045455,0.045455,0.0,0.090909,none,none
14170,scenario_normal_edge_noise_seed3615.pcap,45,900.0,3698,82.1778,73.8952,1.0,0.0,1.0,0.311111,0.8,0.388889,12,7,13,8,2.735226,2.033938,2.815441,2.156377,1.118183,0.247463,0.221308,19,3.980742,0.733333,0.0,mixed_attack,abnormal,0.844444,0.066667,0.088889,0.0,0.155556,mixed_attack,low
14171,scenario_normal_edge_noise_seed3615.pcap,47,940.0,3997,85.0426,78.4607,0.978723,0.021277,0.978723,0.276596,0.808511,0.342105,11,9,11,9,2.642623,2.388759,2.642623,2.388759,1.074045,0.242389,0.225678,17,3.905445,0.723404,0.0,syn_flood,abnormal,0.893617,0.021277,0.06383,0.021277,0.106383,syn_flood,low
14172,scenario_normal_edge_noise_seed3615.pcap,43,860.0,3899,90.6744,98.35,0.976744,0.023256,0.976744,0.27907,0.813953,0.342857,11,9,11,9,2.625368,2.353997,2.625368,2.353997,1.174643,0.24971,0.212583,17,3.844869,0.744186,0.0,mixed_attack,abnormal,0.883721,0.046512,0.046512,0.023256,0.116279,mixed_attack,low
14173,scenario_normal_edge_noise_seed3615.pcap,49,980.0,3730,76.1224,61.5957,1.0,0.0,1.0,0.265306,0.857143,0.309524,9,7,10,8,2.399427,2.191284,2.511871,2.33203,1.024142,0.183364,0.179042,16,3.844202,0.734694,0.0,normal,normal,0.959184,0.020408,0.020408,0.0,0.040816,none,none
14174,scenario_normal_edge_noise_seed3615.pcap,46,920.0,4330,94.1304,74.9451,0.891304,0.108696,0.891304,0.195652,0.782609,0.25,14,13,12,12,2.915989,2.7899,2.812622,2.746422,1.099136,0.237891,0.216435,20,4.066615,0.630435,0.0,mixed_attack,abnormal,0.782609,0.086957,0.021739,0.108696,0.217391,mixed_attack,low
14175,scenario_normal_edge_noise_seed3615.pcap,45,900.0,4432,98.4889,145.2511,0.955556,0.044444,0.955556,0.244444,0.822222,0.297297,11,10,11,10,2.62533,2.494911,2.62533,2.494911,1.132228,0.247921,0.218967,17,3.858303,0.711111,0.022222,mixed_attack,abnormal,0.888889,0.044444,0.022222,0.044444,0.111111,mixed_attack,low
14176,scenario_normal_edge_noise_seed3615.pcap,48,960.0,3460,72.0833,55.5435,0.979167,0.020833,0.979167,0.270833,0.8125,0.333333,12,9,12,9,2.707723,2.332954,2.707723,2.332954,1.034828,0.222511,0.215022,18,3.918296,0.75,0.0,mixed_attack,abnormal,0.875,0.041667,0.0625,0.020833,0.125,mixed_attack,low
14177,scenario_normal_edge_noise_seed3615.pcap,47,940.0,4272,90.8936,96.6177,0.978723,0.021277,0.978723,0.255319,0.851064,0.3,9,9,9,9,2.514964,2.362268,2.514964,2.362268,1.079067,0.232936,0.215868,15,3.751293,0.702128,0.021277,normal,normal,0.93617,0.042553,0.0,0.021277,0.06383,none,none
14178,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3147,74.9286,59.6807,1.0,0.0,1.0,0.238095,0.880952,0.27027,6,7,7,8,2.017104,2.280336,2.181308,2.411521,1.177317,0.351672,0.298707,13,3.594466,0.738095,0.0,normal,normal,0.97619,0.02381,0.0,0.0,0.02381,none,none
14179,scenario_normal_edge_noise_seed3615.pcap,43,860.0,3275,76.1628,62.6893,1.0,0.0,1.0,0.27907,0.837209,0.333333,7,5,9,7,2.1649,1.923083,2.426415,2.243419,1.167093,0.340245,0.291532,14,3.670223,0.744186,0.0,normal,normal,0.953488,0.0,0.046512,0.0,0.046512,none,none
14180,scenario_normal_edge_noise_seed3615.pcap,43,860.0,3234,75.2093,65.3255,0.930233,0.069767,0.930233,0.302326,0.72093,0.419355,14,8,15,8,2.98216,2.178554,3.066105,2.215987,1.161808,0.354369,0.305015,19,3.937893,0.767442,0.0,mixed_attack,abnormal,0.813953,0.023256,0.093023,0.069767,0.186047,mixed_attack,low
14181,scenario_normal_edge_noise_seed3615.pcap,47,940.0,3896,82.8936,64.6283,1.0,0.0,1.0,0.255319,0.87234,0.292683,10,10,10,10,2.431313,2.489867,2.431313,2.489867,1.070064,0.144298,0.13485,18,3.921506,0.680851,0.0,http_flood,abnormal,0.87234,0.106383,0.021277,0.0,0.12766,http_flood,low
14182,scenario_normal_edge_noise_seed3615.pcap,46,920.0,3684,80.087,70.5185,0.978261,0.021739,0.978261,0.282609,0.804348,0.351351,11,7,12,8,2.682188,2.122237,2.801965,2.200708,1.100243,0.231695,0.210585,17,3.882045,0.73913,0.0,syn_flood,abnormal,0.891304,0.021739,0.065217,0.021739,0.108696,syn_flood,low
14183,scenario_normal_edge_noise_seed3615.pcap,40,800.0,3111,77.775,67.2508,1.0,0.0,1.0,0.275,0.85,0.323529,7,6,8,7,2.17322,2.069677,2.310964,2.242092,1.260152,0.312727,0.248166,13,3.553056,0.75,0.0,normal,normal,0.975,0.0,0.025,0.0,0.025,none,none
14184,scenario_normal_edge_noise_seed3615.pcap,45,900.0,3543,78.7333,66.9724,1.0,0.0,1.0,0.266667,0.844444,0.315789,8,7,9,8,2.341888,2.051987,2.519666,2.229764,1.125861,0.240344,0.213476,15,3.752638,0.733333,0.0,normal,normal,0.933333,0.022222,0.044444,0.0,0.066667,none,none
14185,scenario_normal_edge_noise_seed3615.pcap,45,900.0,4023,89.4,106.2762,1.0,0.0,1.0,0.266667,0.844444,0.315789,10,8,10,8,2.494911,2.318591,2.494911,2.318591,1.129091,0.263575,0.23344,16,3.813858,0.733333,0.022222,normal,normal,0.911111,0.044444,0.044444,0.0,0.088889,none,none
14186,scenario_normal_edge_noise_seed3615.pcap,43,860.0,3416,79.4419,70.1707,1.0,0.0,1.0,0.27907,0.837209,0.333333,8,5,10,7,2.159002,1.815539,2.561301,2.169476,1.16602,0.205514,0.176253,15,3.734291,0.744186,0.0,normal,normal,0.930233,0.023256,0.046512,0.0,0.069767,none,none
14187,scenario_normal_edge_noise_seed3615.pcap,47,940.0,4674,99.4468,112.7444,0.978723,0.021277,0.978723,0.212766,0.87234,0.243902,8,8,10,10,2.223286,2.223286,2.489867,2.516359,1.082565,0.196007,0.181058,17,3.878953,0.680851,0.021277,http_flood,abnormal,0.893617,0.085106,0.0,0.021277,0.106383,http_flood,low
14188,scenario_normal_edge_noise_seed3615.pcap,45,900.0,4352,96.7111,94.6532,0.933333,0.066667,0.933333,0.244444,0.8,0.305556,11,11,10,12,2.62533,2.606335,2.580885,2.686549,1.126842,0.241832,0.214611,18,3.919522,0.688889,0.0,mixed_attack,abnormal,0.844444,0.066667,0.022222,0.066667,0.155556,mixed_attack,low
14189,scenario_normal_edge_noise_seed3615.pcap,49,980.0,4061,82.8776,74.9546,0.979592,0.020408,0.979592,0.244898,0.857143,0.285714,10,10,10,10,2.511871,2.511871,2.511871,2.511871,1.033748,0.230578,0.22305,17,3.900424,0.734694,0.0,normal,normal,0.938776,0.040816,0.0,0.020408,0.061224,none,none
14190,scenario_normal_edge_noise_seed3615.pcap,44,880.0,3449,78.3864,74.5865,1.0,0.0,1.0,0.318182,0.795455,0.4,11,7,11,7,2.676737,2.123205,2.676737,2.123205,1.160073,0.24328,0.209711,16,3.805911,0.772727,0.0,normal,normal,0.909091,0.0,0.090909,0.0,0.090909,none,none
14191,scenario_normal_edge_noise_seed3615.pcap,46,920.0,4114,89.4348,81.0176,0.978261,0.021739,0.978261,0.26087,0.826087,0.315789,11,9,11,9,2.675876,2.332388,2.675876,2.332388,1.098288,0.219593,0.199942,17,3.882045,0.695652,0.0,mixed_attack,abnormal,0.891304,0.043478,0.043478,0.021739,0.108696,mixed_attack,low
14192,scenario_normal_edge_noise_seed3615.pcap,45,900.0,4026,89.4667,127.235,0.977778,0.022222,0.977778,0.244444,0.844444,0.289474,10,8,10,8,2.494911,2.389247,2.494911,2.389247,1.134092,0.331591,0.292385,15,3.752638,0.733333,0.022222,normal,normal,0.933333,0.022222,0.022222,0.022222,0.066667,none,none
14193,scenario_normal_edge_noise_seed3615.pcap,46,920.0,3641,79.1522,65.3788,0.978261,0.021739,0.978261,0.26087,0.826087,0.315789,9,7,11,9,2.300982,2.008549,2.648808,2.332388,1.107311,0.222101,0.200577,17,3.854977,0.717391,0.0,mixed_attack,abnormal,0.891304,0.043478,0.043478,0.021739,0.108696,mixed_attack,low
14194,scenario_normal_edge_noise_seed3615.pcap,45,900.0,3165,70.3333,54.0662,1.0,0.0,1.0,0.288889,0.844444,0.342105,7,8,8,9,2.113144,2.24502,2.290921,2.422798,1.117723,0.244231,0.218507,15,3.714075,0.755556,0.0,normal,normal,0.955556,0.022222,0.022222,0.0,0.044444,none,none
14195,scenario_normal_edge_noise_seed3615.pcap,47,940.0,3895,82.8723,77.8978,1.0,0.0,1.0,0.255319,0.851064,0.3,9,6,10,7,2.437273,2.05453,2.584009,2.201266,1.084934,0.280193,0.258258,15,3.788215,0.723404,0.0,normal,normal,0.93617,0.021277,0.042553,0.0,0.06383,none,none
14196,scenario_normal_edge_noise_seed3615.pcap,44,880.0,3376,76.7273,59.8651,0.977273,0.022727,0.977273,0.227273,0.863636,0.263158,8,8,9,9,2.37197,2.31234,2.454007,2.394377,1.138116,0.289695,0.254539,15,3.715002,0.727273,0.0,normal,normal,0.931818,0.045455,0.0,0.022727,0.068182,none,none
14197,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3143,74.8333,59.417,1.0,0.0,1.0,0.285714,0.833333,0.342857,8,7,9,8,2.294935,2.115716,2.45914,2.246901,1.190976,0.270939,0.227493,15,3.707677,0.738095,0.0,normal,normal,0.904762,0.047619,0.047619,0.0,0.095238,none,none
14198,scenario_normal_edge_noise_seed3615.pcap,44,880.0,3547,80.6136,64.2422,1.0,0.0,1.0,0.25,0.863636,0.289474,8,7,9,8,2.212559,2.167105,2.394377,2.348923,1.151955,0.260122,0.225809,15,3.7433,0.704545,0.0,normal,normal,0.931818,0.045455,0.022727,0.0,0.068182,none,none
14199,scenario_normal_edge_noise_seed3615.pcap,46,920.0,3765,81.8478,69.074,0.956522,0.043478,0.956522,0.26087,0.804348,0.324324,12,10,12,10,2.719354,2.462762,2.719354,2.462762,1.106999,0.264643,0.239064,18,3.925523,0.717391,0.0,mixed_attack,abnormal,0.869565,0.043478,0.043478,0.043478,0.130435,mixed_attack,low
14200,scenario_normal_edge_noise_seed3615.pcap,44,880.0,3518,79.9545,68.6288,0.977273,0.022727,0.977273,0.295455,0.795455,0.371429,12,9,12,9,2.789761,2.23127,2.789761,2.23127,1.158742,0.310777,0.268202,18,3.896821,0.727273,0.0,mixed_attack,abnormal,0.863636,0.045455,0.068182,0.022727,0.136364,mixed_attack,low
14201,scenario_normal_edge_noise_seed3615.pcap,43,860.0,3207,74.5814,63.8192,0.976744,0.023256,0.976744,0.27907,0.813953,0.342857,9,8,10,9,2.304435,2.240368,2.490482,2.426415,1.165691,0.306868,0.26325,16,3.780802,0.767442,0.0,normal,normal,0.906977,0.023256,0.046512,0.023256,0.093023,none,none
14202,scenario_normal_edge_noise_seed3615.pcap,42,840.0,4156,98.9524,124.0674,0.97619,0.02381,0.97619,0.261905,0.809524,0.323529,10,6,11,7,2.529927,2.017104,2.661112,2.181308,1.193803,0.214795,0.179925,15,3.707677,0.714286,0.02381,normal,normal,0.904762,0.02381,0.047619,0.02381,0.095238,none,none
14203,scenario_normal_edge_noise_seed3615.pcap,43,860.0,3215,74.7674,65.3726,0.976744,0.023256,0.976744,0.255814,0.860465,0.297297,7,7,8,8,2.267002,2.267002,2.379903,2.350947,1.178617,0.226558,0.192223,13,3.594756,0.767442,0.0,normal,normal,0.976744,0.0,0.0,0.023256,0.023256,none,none
14204,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3324,79.1429,68.9626,1.0,0.0,1.0,0.238095,0.880952,0.27027,4,4,7,7,1.730361,1.746855,2.273423,2.273423,1.197856,0.204847,0.171011,12,3.546847,0.738095,0.0,normal,normal,1.0,0.0,0.0,0.0,0.0,none,none
14205,scenario_normal_edge_noise_seed3615.pcap,43,860.0,3741,87,79.3113,0.976744,0.023256,0.976744,0.232558,0.860465,0.27027,7,7,8,8,2.1649,2.193857,2.350947,2.379903,1.176476,0.21377,0.181704,13,3.594756,0.72093,0.0,normal,normal,0.976744,0.0,0.0,0.023256,0.023256,none,none
14206,scenario_normal_edge_noise_seed3615.pcap,40,800.0,3470,86.75,75.7066,0.95,0.05,0.95,0.25,0.825,0.30303,8,10,9,11,2.160964,2.445462,2.360964,2.645462,1.271645,0.232802,0.183072,16,3.721928,0.7,0.0,http_flood,abnormal,0.875,0.075,0.0,0.05,0.125,http_flood,low
14207,scenario_normal_edge_noise_seed3615.pcap,42,840.0,4253,101.2619,150.3194,0.97619,0.02381,0.97619,0.261905,0.809524,0.323529,11,7,11,7,2.73009,2.117277,2.73009,2.117277,1.209073,0.219849,0.181833,15,3.719349,0.738095,0.02381,syn_flood,abnormal,0.880952,0.02381,0.071429,0.02381,0.119048,syn_flood,low
14208,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3504,83.4286,76.5208,0.952381,0.047619,0.952381,0.261905,0.809524,0.323529,9,10,9,10,2.45914,2.524733,2.45914,2.524733,1.213341,0.278827,0.229801,15,3.707677,0.738095,0.0,normal,normal,0.904762,0.02381,0.02381,0.047619,0.095238,none,none
14209,scenario_normal_edge_noise_seed3615.pcap,43,860.0,3834,89.1628,82.6004,1.0,0.0,1.0,0.255814,0.860465,0.297297,9,7,9,7,2.426415,2.243419,2.426415,2.243419,1.18993,0.231392,0.194459,14,3.670223,0.72093,0.0,normal,normal,0.953488,0.023256,0.023256,0.0,0.046512,none,none
14210,scenario_normal_edge_noise_seed3615.pcap,39,780.0,2963,75.9744,74.0216,1.0,0.0,1.0,0.333333,0.769231,0.433333,11,6,11,6,2.683175,1.949313,2.683175,1.949313,1.301816,0.256906,0.197344,15,3.644377,0.794872,0.0,syn_flood,abnormal,0.897436,0.0,0.102564,0.0,0.102564,syn_flood,low
14211,scenario_normal_edge_noise_seed3615.pcap,42,840.0,3589,85.4524,67.977,0.952381,0.047619,0.952381,0.214286,0.857143,0.25,9,10,9,10,2.398307,2.59552,2.398307,2.59552,1.217365,0.222572,0.182831,15,3.719349,0.666667,0.0,http_flood,abnormal,0.880952,0.071429,0.0,0.047619,0.119048,http_flood,low
14212,scenario_normal_edge_noise_seed3615.pcap,40,800.0,2962,74.05,62.0205,0.975,0.025,0.975,0.275,0.825,0.333333,10,8,10,8,2.595462,2.215961,2.595462,2.215961,1.259895,0.226044,0.179415,15,3.671928,0.75,0.0,normal,normal,0.925,0.025,0.025,0.025,0.075,none,none
14213,scenario_normal_edge_noise_seed3615.pcap,41,820.0,3135,76.4634,56.4253,0.97561,0.02439,0.97561,0.219512,0.853659,0.257143,9,8,9,8,2.420026,2.352834,2.420026,2.352834,1.219898,0.286718,0.235034,14,3.631823,0.707317,0.0,normal,normal,0.902439,0.04878,0.02439,0.02439,0.097561,none,none
14214,scenario_normal_edge_noise_seed3615.pcap,41,820.0,3823,93.2439,145.594,1.0,0.0,1.0,0.292683,0.829268,0.352941,9,7,9,7,2.49254,2.135418,2.49254,2.135418,1.229924,0.299743,0.243709,14,3.631823,0.731707,0.02439,normal,normal,0.902439,0.04878,0.04878,0.0,0.097561,none,none
14215,scenario_normal_edge_noise_seed3615.pcap,39,780.0,2788,71.4872,58.0163,1.0,0.0,1.0,0.282051,0.846154,0.333333,8,7,8,7,2.344104,2.197234,2.344104,2.197234,1.275815,0.276418,0.21666,13,3.541812,0.769231,0.0,normal,normal,0.974359,0.0,0.025641,0.0,0.025641,none,none
14216,scenario_normal_edge_noise_seed3615.pcap,39,780.0,3282,84.1538,69.0331,0.974359,0.025641,0.974359,0.25641,0.820513,0.3125,9,8,9,8,2.427312,2.356674,2.427312,2.356674,1.312551,0.264449,0.201477,14,3.63759,0.692308,0.0,mixed_attack,abnormal,0.897436,0.025641,0.051282,0.025641,0.102564,mixed_attack,low
14217,scenario_normal_edge_noise_seed3615.pcap,40,800.0,3597,89.925,101.8421,0.95,0.05,0.95,0.275,0.775,0.354839,12,9,12,9,2.784756,2.297089,2.784756,2.297089,1.268741,0.296306,0.233544,17,3.803056,0.725,0.025,mixed_attack,abnormal,0.825,0.05,0.075,0.05,0.175,mixed_attack,low
14218,scenario_normal_edge_noise_seed3615.pcap,40,800.0,3125,78.125,62.9377,1.0,0.0,1.0,0.25,0.875,0.285714,7,7,7,7,2.242092,2.242092,2.242092,2.242092,1.272257,0.312908,0.245947,12,3.484184,0.725,0.0,normal,normal,0.975,0.025,0.0,0.0,0.025,none,none
14219,scenario_normal_edge_noise_seed3615.pcap,38,760.0,2746,72.2632,59.0244,1.0,0.0,1.0,0.342105,0.763158,0.448276,11,6,12,7,2.596483,1.771414,2.807009,1.981941,1.326787,0.284823,0.214671,17,3.807009,0.763158,0.0,syn_flood,abnormal,0.815789,0.052632,0.131579,0.0,0.184211,syn_flood,low
14220,scenario_normal_edge_noise_seed3615.pcap,41,820.0,3088,75.3171,62.9047,0.97561,0.02439,0.97561,0.243902,0.853659,0.285714,8,8,8,8,2.352834,2.371246,2.352834,2.371246,1.244825,0.261836,0.210339,13,3.583043,0.756098,0.0,normal,normal,0.97561,0.0,0.0,0.02439,0.02439,none,none
