window_id,source_pcap,label,binary_label,anomaly_score,threshold,predicted_state
1089,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,66.15092751,7.27908962,anomaly
1090,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,60.4012374,7.27908962,anomaly
1091,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,45.12057422,7.27908962,anomaly
1092,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,47.6512183,7.27908962,anomaly
1093,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,56.28930674,7.27908962,anomaly
1094,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,59.6071562,7.27908962,anomaly
1095,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,51.63249067,7.27908962,anomaly
1096,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,44.84024107,7.27908962,anomaly
1097,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,57.01226951,7.27908962,anomaly
1098,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,54.50575133,7.27908962,anomaly
1099,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,58.91203931,7.27908962,anomaly
1100,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,60.21111458,7.27908962,anomaly
1101,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,60.74225419,7.27908962,anomaly
1102,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,48.94175119,7.27908962,anomaly
1103,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,54.80158621,7.27908962,anomaly
1104,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,54.60987429,7.27908962,anomaly
1105,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,89.47299167,7.27908962,anomaly
1106,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,64.57462645,7.27908962,anomaly
1107,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,61.41296608,7.27908962,anomaly
1108,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,39.21864357,7.27908962,anomaly
1109,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,67.31848153,7.27908962,anomaly
1110,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,49.92520247,7.27908962,anomaly
1111,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,45.42636454,7.27908962,anomaly
1112,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,49.02351171,7.27908962,anomaly
1113,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,54.18235489,7.27908962,anomaly
1114,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,49.92837848,7.27908962,anomaly
1115,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,59.12633902,7.27908962,anomaly
1116,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,51.5631614,7.27908962,anomaly
1117,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,60.07746865,7.27908962,anomaly
1118,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,59.06014021,7.27908962,anomaly
1119,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,54.76693813,7.27908962,anomaly
1120,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,58.81401469,7.27908962,anomaly
1121,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,47.4696908,7.27908962,anomaly
1122,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,45.58337944,7.27908962,anomaly
1123,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,28.43885464,7.27908962,anomaly
1124,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,52.0853383,7.27908962,anomaly
1125,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,49.99885801,7.27908962,anomaly
1126,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,57.73042991,7.27908962,anomaly
1127,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,86.34860613,7.27908962,anomaly
1128,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,45.10484449,7.27908962,anomaly
1129,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,60.68593558,7.27908962,anomaly
1130,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,64.0753304,7.27908962,anomaly
1131,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,49.82934784,7.27908962,anomaly
1132,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,49.77809165,7.27908962,anomaly
1133,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,38.90391834,7.27908962,anomaly
1134,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,57.62632367,7.27908962,anomaly
1135,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,72.23643069,7.27908962,anomaly
1136,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,46.46410411,7.27908962,anomaly
1137,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,48.26161897,7.27908962,anomaly
1138,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,72.30676359,7.27908962,anomaly
1139,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,57.62433964,7.27908962,anomaly
1140,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,57.58471362,7.27908962,anomaly
1141,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,75.63116933,7.27908962,anomaly
1142,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,74.65109073,7.27908962,anomaly
1143,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,46.38185826,7.27908962,anomaly
1144,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,60.03341853,7.27908962,anomaly
1145,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,56.9904785,7.27908962,anomaly
1146,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,58.48214007,7.27908962,anomaly
1147,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,41.79202999,7.27908962,anomaly
1148,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,57.80304612,7.27908962,anomaly
1149,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,55.99226057,7.27908962,anomaly
1150,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,71.22757203,7.27908962,anomaly
1151,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,53.8724921,7.27908962,anomaly
1152,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,45.22985676,7.27908962,anomaly
1153,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,53.99605827,7.27908962,anomaly
1154,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,58.32113037,7.27908962,anomaly
1155,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,51.66574381,7.27908962,anomaly
1156,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,53.7018477,7.27908962,anomaly
1157,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,57.51567335,7.27908962,anomaly
1158,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,73.79238498,7.27908962,anomaly
1159,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,58.3483414,7.27908962,anomaly
1160,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,39.79701601,7.27908962,anomaly
1161,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,55.27983283,7.27908962,anomaly
1162,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,86.04242068,7.27908962,anomaly
1163,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,46.5935858,7.27908962,anomaly
1164,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,50.94924583,7.27908962,anomaly
1165,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,55.86269231,7.27908962,anomaly
1166,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,52.54583356,7.27908962,anomaly
1167,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,46.77348085,7.27908962,anomaly
1168,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,48.33328237,7.27908962,anomaly
1169,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,59.54805422,7.27908962,anomaly
1170,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,46.87695831,7.27908962,anomaly
1171,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,69.81859672,7.27908962,anomaly
1172,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,43.17356816,7.27908962,anomaly
1173,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,40.95190937,7.27908962,anomaly
1174,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,56.39924152,7.27908962,anomaly
1175,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,61.64460848,7.27908962,anomaly
1176,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,52.07837991,7.27908962,anomaly
1177,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,61.42856049,7.27908962,anomaly
1178,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,68.76330438,7.27908962,anomaly
1179,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,46.86661195,7.27908962,anomaly
1180,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,57.14098817,7.27908962,anomaly
1181,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,45.02317311,7.27908962,anomaly
1182,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,100.77394471,7.27908962,anomaly
1183,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,69.30371638,7.27908962,anomaly
1184,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,66.033639,7.27908962,anomaly
1185,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,50.65849094,7.27908962,anomaly
1186,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,50.3982196,7.27908962,anomaly
1187,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,86.89686591,7.27908962,anomaly
1188,scenario_mixed_attack_04_seed3611.pcap,mixed_attack,abnormal,48.56365023,7.27908962,anomaly
1189,scenario_mixed_attack_04_seed3611.pcap,syn_flood,abnormal,38.19294378,7.27908962,anomaly
1190,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,46.80547528,7.27908962,anomaly
1191,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,41.66620637,7.27908962,anomaly
1192,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,62.76046142,7.27908962,anomaly
1193,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,42.62851328,7.27908962,anomaly
1194,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,46.70559681,7.27908962,anomaly
1195,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,53.66162157,7.27908962,anomaly
1196,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,54.83567857,7.27908962,anomaly
1197,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,45.80281894,7.27908962,anomaly
1198,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,44.89648937,7.27908962,anomaly
1199,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,55.60245105,7.27908962,anomaly
1200,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,41.17209065,7.27908962,anomaly
1201,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,50.91739974,7.27908962,anomaly
1202,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,39.84105223,7.27908962,anomaly
1203,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,44.72201188,7.27908962,anomaly
1204,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,40.25281844,7.27908962,anomaly
1205,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,45.09509168,7.27908962,anomaly
1206,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,33.28022087,7.27908962,anomaly
1207,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,51.01798357,7.27908962,anomaly
1208,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,51.3771333,7.27908962,anomaly
1209,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,60.6205008,7.27908962,anomaly
1210,scenario_mixed_attack_05_seed3611.pcap,udp_reflection,abnormal,52.52287804,7.27908962,anomaly
1211,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,47.61446972,7.27908962,anomaly
1212,scenario_mixed_attack_05_seed3611.pcap,udp_reflection,abnormal,70.79310272,7.27908962,anomaly
1213,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,47.72082733,7.27908962,anomaly
1214,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,38.73803312,7.27908962,anomaly
1215,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,39.47821197,7.27908962,anomaly
1216,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,47.0069189,7.27908962,anomaly
1217,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,45.65092706,7.27908962,anomaly
1218,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,45.99339777,7.27908962,anomaly
1219,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,53.23993442,7.27908962,anomaly
1220,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,41.52995619,7.27908962,anomaly
1221,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,34.47833742,7.27908962,anomaly
1222,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,49.56140905,7.27908962,anomaly
1223,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,51.37415702,7.27908962,anomaly
1224,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,42.38258814,7.27908962,anomaly
1225,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,43.73295347,7.27908962,anomaly
1226,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,44.62043534,7.27908962,anomaly
1227,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,35.23023277,7.27908962,anomaly
1228,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,47.4827384,7.27908962,anomaly
1229,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,50.23627111,7.27908962,anomaly
1230,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,55.60063127,7.27908962,anomaly
1231,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,49.63640677,7.27908962,anomaly
1232,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,45.6202933,7.27908962,anomaly
1233,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,28.04491241,7.27908962,anomaly
1234,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,55.14883489,7.27908962,anomaly
1235,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,54.25501937,7.27908962,anomaly
1236,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,55.28086964,7.27908962,anomaly
1237,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,46.60548249,7.27908962,anomaly
1238,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,42.50544917,7.27908962,anomaly
1239,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,49.61797496,7.27908962,anomaly
1240,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,46.41494156,7.27908962,anomaly
1241,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,28.97435007,7.27908962,anomaly
1242,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,52.31856948,7.27908962,anomaly
1243,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,32.30707931,7.27908962,anomaly
1244,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,61.3728003,7.27908962,anomaly
1245,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,46.57309069,7.27908962,anomaly
1246,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,56.84930918,7.27908962,anomaly
1247,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,41.63469994,7.27908962,anomaly
1248,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,46.25809041,7.27908962,anomaly
1249,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,52.69681341,7.27908962,anomaly
1250,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,34.37362129,7.27908962,anomaly
1251,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,42.31293493,7.27908962,anomaly
1252,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,53.83842037,7.27908962,anomaly
1253,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,44.51782081,7.27908962,anomaly
1254,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,44.80020123,7.27908962,anomaly
1255,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,49.58111425,7.27908962,anomaly
1256,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,52.0074769,7.27908962,anomaly
1257,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,52.9110933,7.27908962,anomaly
1258,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,56.31237253,7.27908962,anomaly
1259,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,50.05655132,7.27908962,anomaly
1260,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,52.32131302,7.27908962,anomaly
1261,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,51.23735134,7.27908962,anomaly
1262,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,55.5740659,7.27908962,anomaly
1263,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,44.74819773,7.27908962,anomaly
1264,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,53.58183768,7.27908962,anomaly
1265,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,50.39504721,7.27908962,anomaly
1266,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,48.92584859,7.27908962,anomaly
1267,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,52.43936972,7.27908962,anomaly
1268,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,32.62656829,7.27908962,anomaly
1269,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,39.30827964,7.27908962,anomaly
1270,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,44.7490642,7.27908962,anomaly
1271,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,57.09674499,7.27908962,anomaly
1272,scenario_mixed_attack_05_seed3611.pcap,udp_reflection,abnormal,46.63469975,7.27908962,anomaly
1273,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,43.50416195,7.27908962,anomaly
1274,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,33.47542033,7.27908962,anomaly
1275,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,49.58057959,7.27908962,anomaly
1276,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,37.43857936,7.27908962,anomaly
1277,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,49.17369978,7.27908962,anomaly
1278,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,49.97784485,7.27908962,anomaly
1279,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,50.97951443,7.27908962,anomaly
1280,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,56.38438901,7.27908962,anomaly
1281,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,43.88574404,7.27908962,anomaly
1282,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,39.97326594,7.27908962,anomaly
1283,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,45.10000761,7.27908962,anomaly
1284,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,47.75991475,7.27908962,anomaly
1285,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,40.56339986,7.27908962,anomaly
1286,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,48.86581321,7.27908962,anomaly
1287,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,52.01226607,7.27908962,anomaly
1288,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,55.27066536,7.27908962,anomaly
1289,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,59.07752172,7.27908962,anomaly
1290,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,50.15106193,7.27908962,anomaly
1291,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,44.24389319,7.27908962,anomaly
1292,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,45.61072687,7.27908962,anomaly
1293,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,44.6025617,7.27908962,anomaly
1294,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,45.00564457,7.27908962,anomaly
1295,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,49.92054718,7.27908962,anomaly
1296,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,32.37278692,7.27908962,anomaly
1297,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,51.62352693,7.27908962,anomaly
1298,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,54.70931244,7.27908962,anomaly
1299,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,50.92459507,7.27908962,anomaly
1300,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,55.88618774,7.27908962,anomaly
1301,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,43.60631139,7.27908962,anomaly
1302,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,43.92655362,7.27908962,anomaly
1303,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,48.36141719,7.27908962,anomaly
1304,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,53.23494435,7.27908962,anomaly
1305,scenario_mixed_attack_05_seed3611.pcap,udp_reflection,abnormal,74.11403704,7.27908962,anomaly
1306,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,53.79839752,7.27908962,anomaly
1307,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,38.61203215,7.27908962,anomaly
1308,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,47.91078408,7.27908962,anomaly
1309,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,47.62307923,7.27908962,anomaly
1310,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,56.73089916,7.27908962,anomaly
1311,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,42.16675042,7.27908962,anomaly
1312,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,51.64016144,7.27908962,anomaly
1313,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,54.72228612,7.27908962,anomaly
1314,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,55.14691889,7.27908962,anomaly
1315,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,47.68756181,7.27908962,anomaly
1316,scenario_mixed_attack_05_seed3611.pcap,udp_reflection,abnormal,67.92665959,7.27908962,anomaly
1317,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,61.33694301,7.27908962,anomaly
1318,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,44.87449159,7.27908962,anomaly
1319,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,32.70134942,7.27908962,anomaly
1320,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,42.3254859,7.27908962,anomaly
1321,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,46.3052972,7.27908962,anomaly
1322,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,56.44529148,7.27908962,anomaly
1323,scenario_mixed_attack_05_seed3611.pcap,udp_reflection,abnormal,49.85894007,7.27908962,anomaly
1324,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,41.69488428,7.27908962,anomaly
1325,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,53.4153843,7.27908962,anomaly
1326,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,57.3427798,7.27908962,anomaly
1327,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,46.99472365,7.27908962,anomaly
1328,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,45.8526698,7.27908962,anomaly
1329,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,48.07426071,7.27908962,anomaly
1330,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,50.63438688,7.27908962,anomaly
1331,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,52.74073168,7.27908962,anomaly
1332,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,56.47512364,7.27908962,anomaly
1333,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,50.02910597,7.27908962,anomaly
1334,scenario_mixed_attack_05_seed3611.pcap,udp_reflection,abnormal,64.34109088,7.27908962,anomaly
1335,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,59.48812891,7.27908962,anomaly
1336,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,53.96850665,7.27908962,anomaly
1337,scenario_mixed_attack_05_seed3611.pcap,udp_reflection,abnormal,63.75879292,7.27908962,anomaly
1338,scenario_mixed_attack_05_seed3611.pcap,http_flood,abnormal,37.90180589,7.27908962,anomaly
1339,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,43.15973866,7.27908962,anomaly
1340,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,59.19547525,7.27908962,anomaly
1341,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,55.85024725,7.27908962,anomaly
1342,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,45.4204114,7.27908962,anomaly
1343,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,45.29213469,7.27908962,anomaly
1344,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,45.65733836,7.27908962,anomaly
1345,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,44.34816524,7.27908962,anomaly
1346,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,52.16497711,7.27908962,anomaly
1347,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,59.68413849,7.27908962,anomaly
1348,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,55.49723607,7.27908962,anomaly
1349,scenario_mixed_attack_05_seed3611.pcap,mixed_attack,abnormal,62.5107351,7.27908962,anomaly
